AGE,HOMEOWNER,HIT,MALEVET,VIETVETS,WWIIVETS,LOCALGOV,STATEGOV,FEDGOV,CARDPROM,MAXADATE,NUMPROM,CARDPM12,NUMPRM12,NGIFTALL,CARDGIFT,MINRAMNT,MINRDATE,MAXRAMNT,MAXRDATE,LASTGIFT,AVGGIFT,CONTROLN,HPHONE_D,CLUSTER2,CHILDREN,GIFTAMNT
76,N,0,35,17,42,8,4,1,25,9702,59,6,12,7,4,3,8809,20,9403,20,14.42857143,102741,0,59,0,20
50,Y,0,29,45,40,5,7,5,9,9702,21,6,12,2,2,10,9507,20,9509,20,15,112679,1,5,4,20
38,Y,4,48,15,62,0,0,0,5,9702,12,4,10,1,1,15,9601,15,9601,15,15,47385,1,1,0,15
67,Y,0,34,48,22,9,8,8,16,9702,39,6,13,7,4,5,9310,15,9601,15,9.857142857,181337,0,4,0,12
63,Y,1,30,29,18,5,5,1,27,9702,67,6,14,13,9,3,8801,11,9501,11,8.538461539,178796,0,18,0,9
85,N,0,0,0,0,0,0,0,45,9702,125,10,29,37,14,3,8810,19,9203,15,10.54054054,5510,0,53,0,20
73,Y,1,49,17,71,16,1,0,29,9702,77,6,15,22,12,5,9404,20,9209,12,11.18181818,46165,1,37,0,15
42,Y,23,22,16,63,3,12,1,10,9702,24,6,13,5,2,4,9503,10,9506,6,6.6,164461,1,4,0,8
39,Y,1,22,28,36,1,4,4,10,9702,25,6,14,5,4,3,9502,7,9602,7,5.4,151907,0,12,0,6
68,N,0,37,0,74,0,0,37,9,9702,21,6,13,2,1,20,9506,50,9511,50,35,153776,0,49,0,25
69,Y,23,42,20,60,2,4,2,20,9702,53,6,14,7,5,10,9208,18,9602,18,13.57142857,68589,1,2,1,20
61,Y,0,39,44,26,3,15,2,16,9702,38,6,12,3,3,20,9510,20,9301,20,20,173997,1,27,0,20
84,Y,6,0,0,0,0,0,0,33,9702,98,5,25,23,14,5,8608,25,9011,10,18.04347826,13782,0,61,0,10
75,Y,19,36,34,49,9,7,2,21,9702,56,6,12,9,5,5,9111,10,9312,10,8,63308,1,32,0,10
46,Y,0,45,31,27,15,7,4,9,9702,21,4,10,2,0,10,9412,16,9510,16,13,107264,1,32,2,20
53,N,0,0,0,0,0,0,0,27,9702,95,6,35,17,6,0,9603,18,9312,5,11.23529412,9923,1,41,0,14
76,Y,0,0,0,0,0,0,0,22,9702,53,6,14,11,4,3,9111,10,9512,7,6.363636364,169640,0,32,0,8
79,N,0,37,26,48,4,1,2,25,9702,70,4,11,24,12,3,9112,10,9511,10,5.125,73371,0,35,0,10
52,Y,1,37,32,31,6,21,5,17,9702,43,6,14,6,3,10,9210,15,9510,15,13.16666667,23022,1,24,0,15
83,Y,25,23,38,0,1,2,0,30,9702,78,6,12,17,10,3,8707,15,9509,15,8.529411765,107039,0,1,0,10
51,Y,0,33,29,17,7,3,1,14,9702,36,5,11,4,1,5,9212,15,9412,15,10.5,72366,1,44,0,20
51,Y,0,25,16,36,7,1,2,17,9702,42,6,14,5,2,5,9012,17,9512,17,10.6,163843,1,15,0,16
47,Y,0,42,45,15,6,1,4,26,9702,62,6,17,12,7,3,8809,11,9603,11,7.833333333,186482,1,20,0,15
82,Y,4,50,11,47,0,5,6,23,9702,56,4,9,17,12,2,9106,5,9506,3,2.705882353,83718,1,49,0,3
80,Y,0,33,7,37,5,2,2,19,9702,48,6,13,7,5,5,9111,15,9501,15,9.285714286,113096,1,48,0,10
55,N,0,58,72,12,9,14,16,34,9702,81,6,13,27,14,5,9205,50,9409,25,16.51851852,171083,0,28,0,25
67,Y,2,31,21,61,5,8,3,30,9702,82,5,13,36,19,3,8706,14,8909,11,8.194444444,104214,1,13,0,11
78,Y,9,34,29,33,10,8,4,28,9702,68,5,12,13,7,3,9312,10,8812,5,5.923076923,82196,1,58,0,5
73,Y,21,40,25,42,1,2,1,11,9702,30,4,8,9,5,3,9301,6,9504,5,4.555555556,174760,1,16,0,5
54,N,0,16,53,31,23,2,10,23,9702,59,6,14,20,10,2,9112,16,9508,5,8.1,102317,0,47,0,17
60,Y,14,25,47,14,9,16,5,17,9702,42,6,14,8,4,6,9412,15,9507,10,8.375,171612,0,5,0,20
71,Y,0,19,0,37,7,0,0,29,9702,100,6,17,24,10,1,8812,15,9601,13,6.458333333,14717,1,45,0,15
69,N,0,34,21,48,2,0,1,20,9702,53,6,11,5,5,5,9102,20,9409,20,13.8,90938,0,13,0,10
79,N,1,50,13,60,12,3,9,14,9702,39,6,15,5,4,5,9301,11,9602,11,8.2,36069,1,13,0,11
81,N,21,38,26,35,5,3,4,34,9702,129,8,39,32,11,3,8705,25,8912,25,12.4375,4588,1,43,0,15
82,N,4,27,0,33,2,1,0,5,9702,13,3,8,1,1,15,9509,15,9509,15,15,121552,0,6,0,10
65,Y,0,48,56,21,11,11,7,20,9702,45,6,13,10,3,10,9303,25,9507,25,17,170649,1,7,0,25
81,N,0,28,25,22,12,7,8,12,9702,29,3,6,11,3,3,9203,11,9504,9,7.2,139857,0,37,0,5
56,Y,2,35,35,40,5,5,3,23,9702,55,6,13,11,6,5,9103,12,9404,10,9.090909091,52592,1,38,0,10
68,Y,8,27,32,57,10,15,4,24,9702,54,4,8,8,5,5,8806,20,9308,20,12.75,135174,1,26,0,25
73,Y,5,47,32,27,3,4,5,32,9702,78,6,13,20,10,5,8902,11,9601,11,7.35,111142,1,59,0,10
61,N,0,44,28,41,7,7,4,19,9702,45,4,6,19,9,5,9305,15,9103,15,9.842105263,176850,0,52,0,15
46,N,0,29,6,68,10,0,0,5,9702,11,3,7,1,1,15,9509,15,9509,15,15,149777,0,46,2,20
76,N,0,25,41,15,8,3,3,24,9702,60,3,6,21,14,5,9201,11,9501,10,7.666666667,142409,1,43,0,10
68,Y,12,35,34,35,5,3,0,16,9702,41,6,13,5,4,5,9304,20,9511,20,10,116063,1,35,0,5
34,Y,0,18,51,9,3,4,6,5,9702,13,4,10,1,1,20,9601,20,9601,20,20,121640,1,12,0,35
81,Y,12,25,27,40,6,1,0,5,9702,13,4,10,1,1,15,9601,15,9601,15,15,88189,1,4,0,25
31,Y,3,42,15,53,5,2,5,28,9702,65,6,13,8,4,10,8809,35,9401,25,26.25,100411,1,22,0,30
70,N,5,29,16,44,16,0,8,13,9702,31,5,14,3,3,10,9501,20,9512,20,13.33333333,142552,1,7,0,5
46,N,0,22,16,57,7,0,0,22,9702,58,6,14,15,6,3,9112,11,9409,10,5.866666667,80449,1,32,0,10
76,N,34,12,24,40,6,3,0,15,9702,39,6,14,4,4,5,9309,20,9509,20,12.25,116894,1,10,0,20
82,Y,3,16,20,34,4,1,0,23,9702,59,6,13,17,10,3,9603,9,9309,3,5.705882353,156473,1,31,0,6
68,N,0,31,32,34,8,7,0,12,9702,32,4,10,3,2,5,9302,15,9507,15,9,120089,1,58,0,15
66,Y,0,0,0,0,0,0,0,11,9702,26,6,12,3,1,10,9410,20,9509,20,15,86464,0,48,1,25
32,Y,0,37,0,76,10,6,10,24,9702,62,5,13,12,7,5,9010,15,9412,13,9.666666667,56787,1,26,0,13
55,N,4,18,40,0,3,0,1,20,9702,47,6,14,9,5,6,9312,17,9601,17,10.55555556,119149,1,33,0,17
59,Y,0,33,23,39,9,22,2,27,9702,68,6,15,10,6,3,8801,15,9301,15,9.8,99268,0,59,0,15
80,Y,3,43,13,64,7,10,0,20,9702,50,6,14,10,3,5,9406,15,9601,15,8.7,160258,1,19,0,15
50,N,0,32,46,0,15,23,3,5,9702,13,4,11,1,1,15,9602,15,9602,15,15,107195,1,34,0,10
64,Y,0,28,21,41,10,1,3,29,9702,70,4,9,21,13,3,8608,15,9409,15,7.619047619,92241,1,11,0,20
74,Y,0,33,35,21,6,2,5,13,9702,32,6,14,7,5,3,9409,10,9501,10,7.857142857,101855,1,21,0,10
73,Y,18,51,21,57,19,0,0,21,9702,50,6,15,9,6,2,9002,15,9512,15,6.111111111,135896,1,45,0,2
84,Y,4,25,23,32,7,2,2,29,9702,69,6,13,14,7,5,9511,10,9008,8,6.285714286,104732,1,23,0,10
51,Y,10,39,25,28,8,7,0,32,9702,84,6,15,29,18,5,9212,17,9109,15,9.689655172,81298,1,34,2,10
31,Y,0,26,16,40,4,7,3,18,9702,56,6,28,11,6,5,9310,13,9510,10,9.454545455,14376,0,59,1,15
78,Y,8,41,12,52,16,2,2,25,9702,66,6,11,13,10,5,8909,23,9506,23,13.69230769,168275,0,7,0,36
38,Y,0,37,34,34,5,2,6,13,9702,31,6,13,12,6,3,9412,15,9504,10,8.083333333,72048,0,44,2,10
56,Y,0,14,38,24,13,3,7,10,9702,21,5,11,3,2,10,9603,12,9603,12,10.66666667,158843,0,38,0,10
72,N,0,35,23,42,8,1,6,22,9702,54,6,13,14,7,3,9201,10,9211,10,5.857142857,80995,0,57,0,5
75,Y,27,5,48,19,6,1,1,19,9702,51,6,15,4,2,10,9001,50,9512,50,25,36528,1,26,0,25
74,Y,1,40,29,43,9,26,2,33,9702,77,5,12,25,15,3,8909,15,9411,10,6.04,140457,1,52,0,10
79,N,0,26,24,37,4,4,1,28,9702,69,6,13,14,8,5,8907,16,9512,16,10.35714286,111045,0,61,0,10
71,Y,9,46,16,73,11,3,7,28,9702,68,6,15,14,10,5,8802,10,9508,10,7.214285714,41091,1,49,0,10
69,N,0,35,31,24,4,2,5,15,9702,42,4,14,7,4,5,9102,15,9510,15,10.42857143,35581,1,33,0,15
40,N,0,25,44,16,11,4,4,8,9702,18,6,13,2,2,10,9602,15,9509,10,12.5,38031,0,20,0,10
36,Y,13,31,35,38,6,2,3,29,9702,65,6,13,7,5,10,8809,25,9212,20,17.85714286,158980,1,34,2,20
80,N,1,31,25,43,9,2,2,29,9702,64,6,11,15,9,5,8908,15,9602,15,8.733333333,81520,1,59,0,10
52,Y,1,22,22,33,12,3,4,14,9702,35,6,12,3,1,5,9310,20,9508,20,11.66666667,51426,1,53,2,25
63,N,0,54,34,32,10,16,3,20,9702,48,4,9,8,6,3,8809,14,9506,5,8.75,176140,0,13,0,8
53,Y,6,29,26,32,4,3,5,32,9702,97,6,20,16,8,3,8710,20,9503,12,10.75,4150,1,26,0,14
68,Y,0,47,50,28,3,2,0,10,9702,25,6,14,7,4,4,9511,8,9501,5,5.428571429,176881,0,53,0,5
50,Y,13,46,61,24,2,5,11,6,9702,14,5,12,1,1,26,9602,26,9602,26,26,128857,1,50,1,15
84,N,0,32,21,47,4,3,1,14,9702,43,5,12,7,3,3,9111,10,9602,10,5.857142857,79850,1,56,0,10
35,Y,4,30,58,24,17,8,7,15,9702,38,5,12,9,6,5,9505,8,9512,6,6,170818,0,50,0,10
64,N,9,39,17,53,7,13,0,22,9702,57,6,13,9,5,5,9111,30,9603,30,15.55555556,114208,1,55,0,50
73,Y,12,37,17,32,12,6,2,9,9702,24,6,13,3,2,5,9506,10,9511,9,8,82832,1,2,0,10
34,Y,0,20,52,18,6,3,7,20,9702,46,6,14,8,4,1.5,8907,15,9512,2,4.9375,122110,0,26,1,10
62,N,28,0,0,0,0,0,0,28,9702,104,7,32,13,3,10,9411,30,9101,25,22.69230769,11254,0,5,0,25
70,N,0,23,65,11,17,6,1,12,9702,25,6,10,4,3,5,9409,15,9505,15,11.25,154301,1,15,0,10
53,Y,1,21,66,3,6,2,1,11,9702,26,6,13,5,3,5,9503,10,9509,10,7.2,122465,1,12,0,8
45,N,2,32,37,29,3,0,1,25,9702,59,5,11,9,4,5,9001,17,9504,17,12,117264,1,28,0,17
92,N,0,9,58,0,8,2,0,33,9702,83,6,13,23,12,7,9105,25,8807,25,15.2173913,155040,0,24,0,25
55,N,0,15,76,11,0,0,5,18,9702,45,6,13,6,4,5,9301,20,9601,20,11.33333333,92802,0,6,0,10
86,Y,18,0,0,0,0,0,0,26,9702,61,6,13,6,6,10,9012,25,9502,25,17.5,137592,1,13,0,25
68,Y,1,37,28,28,3,1,3,9,9702,26,6,13,7,2,5,9603,5,9404,5,5,142161,1,38,0,5
48,N,3,46,43,35,7,4,0,5,9702,13,4,10,1,1,15,9601,15,9601,15,15,20522,1,15,0,15
60,N,0,32,47,41,7,3,1,14,9702,31,6,13,9,6,3,9602,5,9501,3,3.444444444,32527,0,19,0,3
70,Y,2,41,33,24,5,10,3,24,9702,63,6,14,15,8,3,8806,13,9510,13,8.133333333,20583,1,16,0,14
80,Y,2,29,13,57,7,6,3,28,9702,69,4,7,23,15,3,8705,13,9204,12,10,147855,1,1,0,15
43,Y,4,30,22,68,7,1,3,22,9702,58,6,13,9,3,3,9011,15,9401,15,9.888888889,37299,1,13,6,15
67,Y,7,40,0,63,2,2,0,6,9702,16,5,14,2,1,10,9603,16,9601,10,13,88802,1,4,0,25
79,Y,13,25,10,31,3,0,3,10,9702,25,4,9,2,2,10,9303,15,9603,15,12.5,157536,1,18,0,17
72,Y,0,35,21,45,13,5,3,19,9702,52,6,12,11,6,3,9109,10,9510,10,6.363636364,83709,1,28,0,10
70,Y,0,46,41,10,5,3,2,28,9702,66,6,13,17,10,2,9010,5,9111,5,4.176470588,18438,0,52,0,5
78,Y,0,42,17,33,1,1,2,16,9702,59,5,24,14,7,5,8905,10,9602,7,6.642857143,13300,0,28,0,10
56,Y,15,33,40,19,4,3,1,26,9702,57,6,13,8,7,3,8801,20,9506,20,12.5,179111,1,4,0,20
49,Y,25,37,34,27,4,8,2,24,9702,53,6,13,5,3,13,8809,25,9009,20,18,180428,0,16,0,20
34,Y,1,52,17,25,0,0,0,9,9702,21,4,10,2,0,15,9502,20,9512,20,17.5,61745,1,38,0,20
51,Y,9,34,33,34,3,3,5,23,9702,53,6,12,5,3,5,9011,25,9506,25,12.2,129822,1,3,0,20
72,N,37,33,26,39,4,3,0,32,9702,84,6,15,27,10,5,9205,10,8906,6,6.296296296,101201,1,60,0,7
82,Y,0,47,18,69,8,6,3,19,9702,50,5,11,6,5,5,9109,15,9410,15,10.83333333,151904,0,13,0,15
40,N,4,27,37,35,8,2,2,15,9702,40,6,14,8,4,5,9401,10,9510,10,7.75,39326,0,15,0,8
86,Y,2,29,0,52,7,11,0,24,9702,78,6,23,18,8,5,9210,20,9504,20,12.05555556,6304,1,42,0,20
72,Y,0,20,29,40,13,3,0,12,9702,41,4,8,13,5,3,8705,20,9512,20,7.153846154,172597,0,52,0,3
59,Y,13,38,45,24,5,3,5,26,9702,72,6,14,25,12,3,9001,10,9412,10,7.2,9287,0,17,0,8
73,N,3,40,33,24,6,0,2,27,9702,63,5,11,18,9,2,9101,6,9512,6,3.555555556,80646,1,57,0,4
66,N,0,21,23,39,2,4,1,26,9702,66,4,10,23,10,2,9511,10,8612,3,4.652173913,135983,0,48,0,7
45,N,0,38,38,27,7,2,1,22,9702,81,6,26,27,7,3,9512,17,9412,8,6.555555556,12220,0,59,0,5
59,Y,15,35,22,41,16,6,8,29,9702,113,9,33,54,10,5,9204,20,9204,12,9.555555556,13177,1,59,0,10
53,N,0,0,0,0,0,0,0,23,9702,55,6,13,7,5,5,9101,14,9509,6,9,30051,0,60,0,10
77,N,0,30,33,36,7,17,3,22,9702,55,6,16,8,4,5,9111,26,9512,26,17.375,29215,0,37,0,38
60,Y,0,20,18,0,6,6,0,26,9702,70,9,21,21,4,5,9302,25,9010,10,13.52380952,364,0,45,0,10
65,Y,22,34,17,36,7,1,0,20,9702,40,4,9,14,8,5,9408,20,9404,10,8,48314,1,54,0,5
74,N,0,21,43,16,3,12,0,28,9702,70,6,15,16,10,10,9205,20,9202,15,17.3125,105393,1,36,0,10
68,N,15,9,33,38,10,3,0,27,9702,62,4,10,10,7,2,8611,15,9509,15,6.7,52161,0,62,0,5
54,N,0,36,27,36,6,5,5,21,9702,54,6,11,6,4,5,9001,20,9410,20,15,111023,0,62,0,20
54,N,0,24,0,42,4,4,2,33,9702,83,5,11,43,23,0.03,8905,12,9404,10,8.372790698,95701,0,24,0,5
66,Y,0,45,42,19,14,0,3,14,9702,33,6,12,3,2,5,9402,20,9501,20,15,151698,0,59,0,20
56,Y,3,42,29,57,11,1,11,5,9702,13,4,10,1,1,15,9601,15,9601,15,15,152528,0,34,0,20
83,Y,0,20,41,12,13,20,6,22,9702,69,6,24,18,8,5,9411,12,9602,10,8.166666667,12779,0,58,0,10
60,Y,0,38,36,14,7,7,10,25,9702,65,6,13,10,5,5,9112,30,9111,20,19,153888,0,4,0,10
82,Y,36,12,60,0,18,6,0,18,9702,50,4,11,7,4,5,9011,15,9601,15,9.285714286,144577,1,8,0,15
80,N,0,26,31,46,5,7,3,14,9702,40,5,11,5,2,3,9103,15,9510,15,9.8,22520,0,57,0,26
61,Y,4,40,25,34,12,6,1,22,9702,57,5,12,7,1,5,9009,18,9312,18,13.57142857,156266,0,41,0,20
46,N,0,32,48,44,4,0,0,16,9702,38,6,12,4,2,5,9301,15,9512,15,9.5,43066,1,37,0,15
73,Y,5,35,36,46,5,6,6,25,9702,56,6,12,12,4,5,9112,18,9501,15,13.5,171854,1,27,0,15
83,N,0,25,36,22,4,1,0,29,9702,70,6,14,12,9,3,8906,14,9409,10,8.416666667,73037,0,38,0,10
51,Y,0,42,22,38,12,4,0,22,9702,53,6,13,15,10,3,9110,5,9210,5,4.866666667,57992,0,41,3,5
34,Y,0,27,26,35,15,3,1,5,9702,13,4,10,1,1,15,9601,15,9601,15,15,80763,1,57,2,15
70,N,0,20,19,53,3,10,2,18,9702,48,4,11,8,6,5,9102,15,9509,10,9.5,56049,0,59,0,14
73,Y,1,28,31,23,5,1,2,26,9702,61,4,9,12,8,3,8807,15,9112,14,7.666666667,35947,1,25,0,14
61,Y,1,24,34,27,10,12,1,19,9702,50,3,6,31,15,2,9112,5,8709,5,3.161290323,84854,1,33,0,3
76,Y,3,33,11,60,5,11,0,24,9702,56,6,13,23,10,3,9301,6,9504,6,3.52173913,58850,1,54,0,6
96,Y,0,38,42,29,9,14,3,28,9702,66,6,13,11,6,3,9002,10,9501,8,5.727272727,98437,1,43,0,10
70,N,0,33,45,15,8,6,2,13,9702,28,6,12,9,6,5,9511,7,9502,5,5.444444444,129453,0,3,0,5
74,Y,0,42,29,33,1,2,2,16,9702,47,4,11,6,3,5,9103,15,9512,15,9.166666667,173094,0,57,0,15
54,Y,0,26,9,44,5,3,0,8,9702,21,4,10,2,2,5,9501,15,9603,15,10,157310,0,6,0,10
72,Y,1,19,38,37,7,12,5,23,9702,80,6,21,13,9,5,9002,12,9501,11,8.615384615,11704,1,26,0,10
50,N,1,35,0,61,14,12,0,23,9702,58,5,12,8,4,10,9212,20,9105,20,16.25,145637,1,4,0,25
44,Y,0,24,28,36,10,11,2,22,9702,58,6,14,12,4,2,9011,20,9507,15,8.916666667,33526,0,61,1,5
68,Y,16,26,27,31,5,4,2,10,9702,23,6,13,4,2,5,9501,20,9512,8,10,183013,1,25,0,11
76,Y,11,42,26,21,8,5,1,30,9702,62,4,11,12,7,5,9304,11,9302,10,6.416666667,157039,0,8,0,7
70,Y,7,21,16,36,11,2,1,21,9702,52,6,12,9,6,5,9102,21,9309,16,14.44444444,143299,1,7,0,15
92,N,0,25,18,53,4,14,1,22,9702,53,6,14,12,9,2,8912,14,9512,14,7.083333333,112944,0,37,0,15
27,N,4,28,10,51,11,0,5,9,9702,24,4,12,2,1,15,9410,17,9512,17,16,120574,0,34,1,17
41,Y,0,41,36,38,6,5,4,15,9702,43,6,12,4,2,5,9202,20,9601,20,12.25,35306,0,27,0,25
34,Y,0,23,40,12,4,0,0,12,9702,27,6,13,4,1,20,9602,25,9502,20,22.5,78179,0,32,0,10
66,N,0,29,28,26,4,1,4,14,9702,31,6,12,7,4,3,9508,5,9412,5,3.714285714,152092,1,48,0,5
48,Y,0,14,28,58,1,5,2,25,9702,62,6,13,12,6,5,9201,16,9102,10,10.25,59070,1,60,2,10
63,N,5,32,23,39,5,4,1,29,9702,70,5,12,19,12,2,8711,12,9512,12,5.578947368,63865,1,55,0,12
44,Y,0,24,64,18,9,3,2,18,9702,73,4,29,14,5,4,9503,15,9601,5,8.928571429,10145,0,12,2,5
78,Y,20,62,14,78,9,3,2,6,9702,36,3,24,3,1,15,9607,15,9506,15,15,12801,0,14,0,15
73,N,0,34,27,36,1,8,1,32,9702,70,5,9,29,20,2,9011,6,8706,6,4.344827586,184239,0,44,0,4
76,Y,1,19,27,44,4,1,4,9,9702,24,6,15,5,3,3,9506,10,9511,6,5.8,92293,1,11,0,5
69,Y,2,34,39,23,7,3,5,20,9702,48,6,14,11,6,5,9306,12,9509,12,7.545454546,28040,1,15,0,11
74,Y,0,32,46,9,11,3,8,18,9702,48,6,13,6,2,5,9103,25,9512,12,11.83333333,152054,0,5,0,25
48,N,2,30,17,34,9,9,1,5,9702,13,4,11,1,1,18,9602,18,9602,18,18,29010,1,20,0,24
57,Y,9,33,7,41,0,3,0,14,9702,42,4,10,4,3,10,9110,16,9511,16,13,167755,0,2,1,18
65,Y,5,47,48,11,5,1,12,16,9702,46,6,14,9,4,3,9209,10,9504,5,5.444444444,32807,0,20,0,5
60,Y,0,37,41,20,7,2,3,24,9702,61,6,16,9,5,5,9103,15,8912,15,11.22222222,141652,0,16,0,13
40,Y,0,39,40,23,8,3,6,10,9702,25,6,13,7,4,5,9601,11,9512,5,6.714285714,158729,0,11,0,7
96,N,17,53,30,47,3,2,9,30,9702,83,6,14,15,8,3,8902,20,9509,20,6.266666667,4847,1,59,0,10
75,Y,5,32,26,35,8,0,5,13,9702,28,6,13,5,2,5,9410,15,9510,15,11.6,77011,1,26,0,10
83,N,24,40,38,47,0,2,0,22,9702,71,4,10,14,5,3,8909,15,9310,12,9.857142857,14898,1,1,0,15
28,Y,0,37,29,43,9,1,3,24,9702,55,6,12,8,5,10,9311,15,9401,15,13.125,45338,1,13,0,25
46,N,0,39,44,31,9,5,1,14,9702,39,4,10,4,2,5,9011,15,9601,15,11,169813,0,2,0,15
65,N,0,24,51,3,10,3,0,28,9702,79,5,19,17,12,5,8811,15,9503,15,9.941176471,7048,0,5,0,15
63,Y,1,28,34,23,5,0,0,22,9702,56,6,13,4,1,10,8902,25,9110,20,20,93742,1,31,0,30
41,Y,0,42,53,22,9,7,11,17,9702,40,5,10,6,2,5,9301,15,9409,15,10,113686,0,34,3,15
70,Y,0,0,0,0,0,0,0,21,9702,57,5,12,12,4,5,9512,11,9603,11,7.333333333,149033,0,11,0,7
90,Y,5,45,30,20,10,0,0,18,9702,44,3,6,10,7,2,8612,12,9504,10,5.7,117230,1,49,0,11
82,N,0,44,13,62,2,0,0,20,9702,53,5,12,6,2,5,9108,17,9310,15,12.33333333,40516,1,13,0,21
57,N,18,20,0,69,14,3,0,33,9702,112,7,37,32,11,0,9701,20,9504,5,8.09375,9390,1,45,0,5
66,Y,4,43,16,54,3,2,1,17,9702,41,6,11,4,2,10,9102,20,9501,20,16.5,157660,1,11,1,20
58,Y,1,36,23,37,6,4,3,17,9702,37,6,12,10,6,2,9508,6,9406,5,4.5,59645,0,26,1,4
49,Y,5,26,41,18,5,4,9,12,9702,28,5,11,3,2,5,9409,25,9501,25,18.33333333,146835,0,5,1,25
39,N,0,15,5,59,10,2,0,17,9702,43,6,14,16,7,2,9409,5,9401,5,3.8125,143707,1,46,0,4
58,Y,3,35,70,12,3,3,38,22,9702,59,7,23,9,3,5,9210,20,9502,15,11.11111111,185464,1,40,0,15
57,Y,16,45,43,30,20,11,0,25,9702,60,6,13,10,6,5,9203,20,9405,20,12.4,176409,0,16,0,30
76,Y,0,26,46,37,5,6,0,17,9702,48,5,11,5,2,4,9109,15,9512,15,8.6,82026,1,39,2,12
52,Y,7,36,57,11,8,12,8,15,9702,36,6,13,8,7,3,9406,5,9503,4,4,23056,1,5,0,12.5
36,Y,3,41,13,66,8,2,1,6,9702,17,3,9,1,1,20,9507,20,9507,20,20,155851,0,49,0,20
63,N,0,0,0,0,0,0,0,30,9702,113,6,32,19,7,5,9210,15,9605,15,8.315789474,5613,0,3,0,12
59,Y,2,43,37,31,2,23,0,17,9702,45,4,10,4,2,10,9111,17,9509,17,14.25,97020,1,32,2,17
52,Y,0,22,52,7,5,21,5,19,9702,46,6,12,6,4,3,9103,20,9406,20,10.33333333,103330,0,16,1,50
81,N,0,33,6,51,18,3,4,21,9702,55,5,11,11,10,3,9011,12,9503,12,8.454545455,174602,0,37,0,11
53,Y,2,39,35,28,1,2,5,17,9702,40,6,12,5,1,5,9311,16,9510,16,9.2,179275,1,19,0,25
78,Y,1,53,11,82,11,3,7,26,9702,74,6,15,24,10,4,9211,20,9109,6,8.958333333,43802,0,13,0,6
74,Y,22,26,74,8,12,15,2,28,9702,72,7,16,12,8,6,9512,50,9509,15,24.08333333,186793,0,5,1,10
43,Y,1,38,15,43,12,2,0,10,9702,26,6,13,4,2,5,9501,10,9506,10,8.75,167357,1,27,2,12
84,N,0,33,31,48,19,7,1,16,9702,36,4,9,12,5,5,9303,20,9311,10,10.16666667,170998,1,52,0,10
75,Y,16,38,32,23,6,4,7,31,9702,80,5,13,18,9,15,8906,38,9411,38,27.27777778,21885,1,16,0,38
78,N,0,17,11,40,7,1,2,18,9702,36,4,7,22,12,2,8912,10,9502,4,4.454545455,93496,0,31,0,10
41,Y,0,30,24,16,2,1,4,34,9702,80,6,13,26,11,2,9205,10,9308,10,5.884615385,65117,0,38,0,10
77,Y,2,35,18,57,4,0,1,9,9702,22,5,12,2,0,15,9502,35,9603,35,25,67422,1,28,2,30
74,Y,1,35,0,63,23,0,8,17,9702,47,4,11,6,4,10,9101,16,9601,16,12.33333333,93681,1,30,1,16
50,N,7,40,35,34,3,4,2,14,9702,40,3,7,12,4,5,9504,11,9101,7,8.5,178966,1,1,0,6
66,Y,4,33,16,53,17,1,2,29,9702,74,6,17,16,9,3,8907,10,9512,10,5.5625,94177,1,22,1,11
48,Y,3,34,11,39,7,4,4,25,9702,64,6,14,11,8,5,9001,14,9501,13,9.727272727,167763,0,1,0,12
84,Y,0,33,33,10,6,0,0,30,9702,74,5,12,20,13,5,9412,10,8707,10,5.55,92052,0,34,0,10
54,Y,8,34,55,17,10,1,1,5,9702,13,4,10,1,1,15,9601,15,9601,15,15,78172,1,11,1,25
37,N,0,27,38,28,4,2,1,24,9702,58,6,13,9,9,3,9004,15,9502,15,9.111111111,77116,0,56,1,10
76,Y,1,43,28,41,12,6,4,42,9702,114,10,24,38,22,5,9306,10,8803,10,6.5,368,1,9,1,10
64,Y,0,26,39,16,9,5,6,16,9702,37,6,13,6,3,10,9403,25,9601,25,19.16666667,161691,0,34,0,25
92,N,0,43,18,39,10,15,3,22,9702,75,6,18,19,8,5,8712,21,8905,12,14.10526316,11971,0,32,0,16
59,Y,5,23,41,16,8,6,1,30,9702,76,6,13,17,12,5,8912,12,9501,10,8.294117647,72139,1,44,0,10
69,Y,8,29,47,31,4,5,1,30,9702,70,6,13,14,11,5,9211,10,9102,10,7.357142857,166891,1,2,0,10
75,Y,39,54,55,25,2,2,15,17,9702,41,5,11,7,3,5,9302,20,9411,20,12.28571429,125005,1,25,0,30
74,Y,0,41,21,47,8,3,0,19,9702,50,4,12,19,7,4,9312,10,9403,7,6.789473684,24152,0,54,0,8
38,N,0,23,40,20,4,2,2,15,9702,35,6,12,5,1,5,9401,15,9511,15,7,85853,1,44,0,20
44,N,1,26,49,17,8,4,3,11,9702,24,6,12,6,4,3,9502,10,9503,8,7.666666667,104367,0,41,0,5
81,N,5,29,37,26,3,1,1,21,9702,56,6,13,9,5,4,9312,12,9509,12,7.444444444,175974,1,50,0,11
52,N,0,37,32,30,10,0,3,34,9702,75,6,14,15,13,3,8611,32,9602,32,12.8,63104,1,39,1,40
56,Y,240,19,36,18,4,3,2,10,9702,26,9,24,3,2,15,9511,25,9612,25,20,2586,1,18,0,20
44,Y,1,31,39,12,5,2,2,28,9702,71,6,12,20,10,5,9104,15,9308,15,9.1,50427,0,3,0,15
